zipcode,total_items,precipitation_rate,water_runoff,snow_depth,temperature,temperature_at_1500m,min_temperature,max_temperature,pressure,wind_gust_speed,total_cloud_cover,dew_point_temperature,relative_humidity,wind_speed,classification_ontime
7040,1960.0,0.0,3.0,0.0,-1.16,-11.28,-2.38,1.16,102317.25,6.67,9.2,-15.91,32.26,3.2788127501322144,Delayed
70710,149.0,0.0,1.7,0.0,18.29,12.37,13.34,21.87,101658.0,9.8,78.7,12.9,71.42,4.534756635192408,On time
31707,820.0,0.0,1.27,0.0,0.06,-0.81,-2.75,5.6,101373.75,8.5,0.0,-12.13,39.94,3.5693824399885905,Delayed
19702,2028.0,0.0,1.13,0.0,4.02,-2.18,0.63,7.98,101568.5,11.57,93.0,-0.54,73.21,5.2459638889226365,Delayed
95203,181.0,0.0,0.12,0.0,14.05,13.54,8.82,19.91,101948.5,4.44,0.0,2.45,46.13,2.4023336092577883,On time
7311,262.0,0.0,0.0,0.0,0.63,-2.63,-0.65,2.23,101753.5,9.23,6.0,-4.7,67.7,5.894763280863121,On time
27596,529.0,0.0,2.08,0.0,14.21,9.57,10.69,18.87,101547.5,5.29,76.2,12.22,87.78,2.4164945082527605,Delayed
6870,447.0,0.0,0.0,0.0,3.74,-8.35,2.19,5.46,101857.75,11.16,82.0,-2.42,64.43,6.957842405907037,Delayed
85310,735.0,0.0,0.0,0.0,17.33,7.19,14.08,22.34,96907.32,4.99,24.5,0.36,31.98,4.039633450610976,Delayed
92210,477.0,0.0,1.41,0.0,4.68,3.49,2.37,9.34,86460.97,9.63,96.2,3.21,90.44,5.876523725438679,Delayed
86333,105.0,0.0,0.01,0.0,17.84,18.1,9.91,24.27,86547.75,2.06,76.5,-2.58,26.51,1.8368724678209485,On time
93721,112.0,0.0,0.36,0.0,6.76,-1.72,1.96,12.54,101088.5,6.99,10.0,-3.56,51.85,4.482597034035262,On time
39170,183.0,0.0,0.92,0.0,-1.83,-2.99,-6.08,4.77,101665.0,3.99,10.5,-14.05,42.31,2.2133855452212563,Delayed
42501,427.0,0.0,0.86,0.01,3.18,3.95,0.1,5.19,98407.42,8.25,100.0,2.37,94.5,2.0382203535593506,Delayed
7018,516.0,0.0,3.38,0.0,4.99,2.22,-0.9,10.01,102523.5,2.98,70.2,-7.15,43.16,1.7109055866790173,Delayed
48428,144.0,0.0,4.31,0.0,1.13,3.95,-1.84,4.1,99277.72,3.06,94.5,-0.32,90.33,2.0477786571114844,On time
60047,2752.0,0.0,0.73,0.0,1.4,-2.53,-0.67,3.73,98521.67,10.68,99.5,-3.4,71.1,4.416866658044324,Delayed
13035,213.0,0.0,2.84,0.0,7.55,6.66,0.21,11.82,98789.45,18.16,84.0,4.23,79.64,8.237115956002238,On time
78586,205.0,0.0,0.16,0.0,16.05,11.23,15.3,17.95,102331.0,8.61,100.0,14.12,88.24,5.8659037569312025,Delayed
36877,233.0,0.0,0.72,0.0,8.07,5.87,1.7,15.89,101698.5,3.5,8.0,-3.51,47.56,1.7070059547328436,Delayed
77713,365.0,0.0,2.09,0.0,10.82,10.13,7.48,15.51,102663.75,5.84,89.0,7.12,78.01,3.1227291923765126,On time
33762,240.0,0.0,1.6,0.0,19.8,11.99,15.31,23.63,101759.0,9.34,53.2,16.32,81.59,4.9926675922800285,On time
53594,111.0,0.0,0.16,0.05,-12.81,-15.83,-17.64,-6.81,99060.57,11.4,100.0,-15.68,86.25,6.915094070625839,On time
92833,1387.0,0.0,1.45,0.0,14.79,1.5,11.53,18.87,100311.25,3.91,7.5,-4.62,28.96,2.937907397666617,Delayed
46534,303.0,0.0,1.3,0.13,-10.12,-12.29,-11.24,-7.17,100548.5,9.08,14.7,-12.01,90.31,4.121631998527098,Delayed
78028,1093.0,0.0,0.0,0.0,18.06,16.78,13.47,23.33,95080.27,9.31,46.2,13.94,77.88,5.693044148707006,Delayed
62918,398.0,0.0,0.06,0.09,-5.41,0.02,-11.41,-1.84,100950.25,13.67,1.7,-8.39,81.23,5.9349790395287085,Delayed
13357,131.0,0.0,2.06,0.1,-1.28,-8.23,-3.65,0.08,96357.32,10.35,90.7,-1.97,95.14,5.430454778842607,On time
18944,1142.0,0.0,7.09,0.0,12.96,12.75,8.45,16.95,100352.5,13.63,99.5,12.24,95.54,3.6125517697765335,Delayed
76105,103.0,0.0,0.0,0.0,12.13,11.84,9.39,18.55,98455.72,6.44,25.7,7.95,76.71,4.288838517198361,On time
60649,491.0,0.0,0.0,0.0,-1.2,1.5,-1.99,8.83,100806.25,7.31,99.7,-5.02,75.39,4.917820629872884,Delayed
13045,872.0,0.0,0.8,0.17,-11.46,-15.09,-14.05,-7.96,97200.8,7.9,52.7,-13.34,91.98,3.333118104529497,Delayed
31561,229.0,0.0,0.08,0.0,18.28,12.59,14.74,22.25,102035.75,8.07,7.7,14.36,79.18,4.553184516668919,On time
30326,1084.0,0.0,2.69,0.0,10.07,5.82,3.15,15.88,97142.75,12.11,97.7,7.93,86.56,5.549784044140106,Delayed
12603,1544.0,0.0,3.44,0.01,1.16,-7.0,-3.66,6.03,99725.17,5.28,60.7,-2.3,79.21,2.0065794794362506,Delayed
34238,2082.0,0.0,0.0,0.0,13.63,7.54,10.54,16.79,102697.0,9.7,0.0,7.87,68.65,7.207373081221977,Delayed
44273,165.0,0.0,1.28,0.0,17.22,10.55,14.42,19.09,97882.95,18.15,97.2,14.29,83.22,8.510483899811659,On time
27540,2191.0,0.0,5.14,0.0,6.87,5.19,-0.21,12.72,101933.25,1.91,73.5,-0.11,63.41,1.4392386465374618,Delayed
68025,857.0,0.0,0.19,0.08,0.99,7.85,-2.94,3.87,96619.87,8.16,33.2,-0.75,88.53,3.733875238917837,On time
28729,126.0,0.0,2.71,0.0,-0.03,2.57,-4.46,8.0,93915.27,2.2,17.0,-8.82,55.45,1.5839720290307977,On time
67213,309.0,0.0,0.06,0.0,5.95,2.41,3.2,9.15,97243.77,6.61,65.0,2.75,80.4,4.189104609881485,On time
27613,3417.0,0.0,2.04,0.0,13.98,9.29,5.13,19.35,100572.0,11.25,58.0,10.76,81.36,4.344378446082624,Delayed
11946,567.0,0.0,0.0,0.0,6.35,4.87,0.28,11.59,100902.25,9.04,61.7,4.29,86.95,6.337235346819518,On time
76049,1088.0,0.0,0.01,0.01,-3.16,-2.07,-4.06,0.26,100419.25,8.89,55.7,-9.95,60.35,5.416467783189495,Delayed
85301,760.0,0.0,0.0,0.0,13.99,5.19,10.97,16.88,97088.02,3.36,14.0,1.65,43.59,2.27377037631062,Delayed
47639,169.0,0.0,4.16,0.0,6.84,-2.22,3.73,12.12,99367.27,10.68,35.7,-0.02,63.41,4.76969647783042,On time
32940,1957.0,0.0,0.0,0.0,22.86,12.34,21.59,24.69,102768.75,7.29,4.5,19.29,80.68,4.655235213919867,Delayed
32922,202.0,0.0,0.0,0.0,21.88,13.16,21.26,22.57,102162.0,5.44,2.2,19.72,87.45,4.229285352916638,Delayed
62301,930.0,0.0,0.15,0.0,6.65,8.58,0.1,9.52,99503.12,12.69,81.5,5.15,90.23,5.097837329676529,Delayed
44281,864.0,0.0,5.67,0.0,-0.86,-3.31,-2.26,1.04,98871.72,10.02,90.7,-3.44,82.86,5.671748382001507,Delayed
28786,522.0,0.0,4.44,0.0,-3.52,-1.63,-11.99,5.17,89815.67,1.82,0.0,-12.81,52.5,1.4007931145202484,Delayed
27104,1388.0,0.0,1.64,0.0,4.65,-2.8,1.63,10.71,98239.6,7.7,19.5,-1.97,64.61,3.84890634496337,Delayed
44870,850.0,0.0,0.0,0.0,7.2,7.37,4.36,9.68,99608.92,13.81,100.0,5.83,91.01,10.047019037444397,Delayed
77532,800.0,0.0,0.72,0.0,15.36,10.88,11.02,18.55,101837.0,9.25,80.2,13.12,87.16,4.157102998760056,Delayed
97055,1627.0,0.0,4.76,0.0,3.71,6.71,2.07,5.23,93116.52,6.88,96.5,0.07,77.39,3.8258361286844966,Delayed
18707,532.0,0.0,12.27,0.0,3.29,-2.6,-0.81,8.63,97269.17,8.75,15.7,-1.8,71.14,3.0303352408639723,Delayed
23150,367.0,0.0,3.03,0.0,3.41,0.9,0.96,4.43,100634.25,4.85,79.5,-0.3,78.29,2.3237408915508286,On time
27889,461.0,0.0,4.6,0.0,8.16,5.07,-0.44,14.8,102951.0,3.36,83.0,4.71,80.28,1.9816979996896915,On time
77012,134.0,0.0,0.28,0.0,16.74,11.19,12.55,20.6,101996.25,8.44,38.2,11.61,71.81,4.36615802406749,On time
90815,1633.0,0.0,0.84,0.0,19.34,10.43,15.57,23.96,100607.25,1.7,0.0,-6.72,17.9,1.7361554103209147,Delayed
30005,2035.0,0.0,5.23,0.0,8.75,6.85,4.73,14.61,98466.3,11.2,16.7,-3.17,44.62,5.159248743723106,Delayed
53965,236.0,0.0,0.09,0.06,-5.46,-11.27,-8.62,-1.75,97897.22,6.73,56.5,-7.27,88.69,3.6139390082154113,On time
88011,950.0,0.0,0.04,0.0,7.84,9.06,1.99,13.36,85996.87,2.17,0.0,-9.82,28.2,1.6613916231909438,Delayed
33527,389.0,0.0,0.75,0.0,7.24,5.55,0.83,14.11,102318.0,6.09,2.0,-1.79,54.55,3.369704829389297,Delayed
14586,1120.0,0.0,0.2,0.23,-15.47,-24.11,-18.77,-10.47,98931.72,11.15,98.5,-18.1,90.07,6.544183765155113,Delayed
65738,398.0,0.0,0.95,0.0,12.35,11.46,5.87,17.7,96710.3,9.79,61.5,10.28,87.55,5.600463032244719,On time
75021,135.0,0.0,0.08,0.0,0.82,2.9,-4.65,6.01,100059.92,8.02,0.5,-7.56,55.23,4.6294977969581605,Delayed
64068,1419.0,0.0,0.32,0.0,3.4,11.35,-1.2,7.08,97767.35,15.23,27.2,-0.73,75.27,5.855825798931567,Delayed
32234,135.0,0.0,1.35,0.0,6.34,7.3,-0.11,13.87,102154.0,1.68,0.2,-6.85,39.97,1.2336533833864147,On time
14559,1083.0,0.0,0.28,0.27,-19.18,-28.78,-20.31,-18.07,99054.35,11.2,99.5,-22.29,91.09,6.211661325870431,Delayed
54028,111.0,0.0,0.53,0.06,-3.08,-5.33,-5.84,0.14,98687.4,8.47,24.7,-4.5,90.5,4.541799945841666,On time
78240,1371.0,0.0,0.0,0.0,13.22,12.56,8.56,18.06,98771.52,3.75,77.2,10.65,84.62,2.0395773536265938,Delayed
78234,467.0,0.0,0.06,0.0,24.18,15.39,21.3,28.81,98094.15,6.66,75.7,19.25,75.24,4.090211318093248,Delayed
75006,2000.0,0.0,1.67,0.0,16.88,9.63,11.49,23.15,99631.75,4.89,0.7,9.68,64.83,3.507086306153235,Delayed
48094,534.0,0.0,4.01,0.04,0.91,1.51,-0.89,3.15,98649.02,8.54,98.2,0.39,96.36,3.470374768180192,Delayed
20707,1582.0,0.0,1.81,0.0,2.18,-2.29,0.06,5.56,100162.72,7.8,57.2,-1.92,74.77,3.617093997202741,Delayed
48638,333.0,0.0,0.76,0.09,-11.04,-18.94,-15.24,-6.61,99375.25,8.29,80.7,-13.93,84.16,4.830169466235153,Delayed
2673,259.0,0.0,0.0,0.0,4.82,8.04,3.66,5.99,101637.0,6.39,100.0,4.82,99.89,5.272325200400584,On time
98338,913.0,0.0,3.56,0.01,-3.17,-13.26,-7.22,2.13,101103.0,3.84,10.5,-12.62,50.36,1.7938270995871806,Delayed
46075,318.0,0.0,2.98,0.0,5.27,-2.24,0.82,9.65,98706.77,9.14,37.0,-1.74,61.96,4.83458750233144,On time
98626,585.0,0.0,7.72,0.0,5.78,3.74,3.34,8.01,99453.1,6.8,99.7,5.18,95.91,2.7321423065226265,On time
42164,252.0,0.0,5.86,0.0,9.68,1.32,4.76,14.77,98360.12,15.45,95.2,6.44,80.15,8.609288021920314,On time
37212,952.0,0.0,1.36,0.01,1.28,-2.46,-3.42,5.23,99766.25,7.92,99.5,-8.83,51.44,2.54765008962672,Delayed
12222,387.0,0.0,1.02,0.0,14.0,11.28,9.03,19.84,98687.35,11.93,67.2,11.3,84.87,4.079176126951282,On time
60506,1355.0,0.0,0.32,0.02,-7.29,-11.7,-8.51,-5.2,99088.35,10.41,61.7,-12.49,68.24,6.826589331191659,Delayed
43617,238.0,0.0,0.0,0.02,-3.89,-14.13,-8.05,1.72,99554.65,9.92,84.7,-8.32,72.71,6.32699448762497,Delayed
61739,165.0,0.0,6.13,0.0,8.84,6.94,5.9,15.62,97668.0,13.99,94.7,7.32,90.44,8.263598627730156,On time
30295,147.0,0.0,0.63,0.0,6.72,6.25,1.65,9.77,99278.22,8.72,100.0,6.35,97.35,3.250030089348225,On time
6105,433.0,0.0,0.12,0.07,-2.21,-6.93,-9.21,1.57,101709.0,4.89,88.5,-4.14,87.56,2.2461752882159125,Delayed
37062,321.0,0.0,2.16,0.0,5.21,0.92,0.93,9.03,99028.92,7.84,94.2,3.72,90.31,3.5446939341103234,On time
20653,156.0,0.0,0.04,0.0,-6.17,-13.87,-9.09,-3.88,102983.0,5.95,0.0,-17.36,42.44,4.001380012894253,Delayed
92571,912.0,0.0,0.08,0.0,2.23,-1.06,-0.99,5.72,90251.75,4.17,29.2,-2.64,71.78,2.6639974031315363,Delayed
78741,2066.0,0.0,1.11,0.0,18.4,13.68,12.76,21.96,100562.5,6.39,96.5,17.55,94.78,3.1618309550645547,Delayed
5201,331.0,0.0,5.15,0.02,2.69,1.81,-4.87,6.76,94635.05,14.14,92.7,1.05,90.21,4.031197310331207,On time
89444,134.0,0.0,0.44,0.0,4.22,7.96,1.15,8.26,81196.05,0.52,97.2,-1.38,67.83,0.3647595931389079,Delayed
44115,488.0,0.0,1.35,0.08,-4.07,-9.36,-6.49,-1.64,99230.97,4.01,99.7,-5.12,93.38,2.053937400843312,Delayed
44106,1185.0,0.0,4.06,0.05,-1.6,-10.45,-2.39,-0.42,98030.92,10.13,97.0,-3.7,85.84,5.611493948478662,Delayed
2446,1737.0,0.0,2.72,0.0,7.35,3.01,0.35,10.96,102409.0,12.21,47.7,3.35,76.74,4.955848758852608,Delayed
31410,1425.0,0.0,0.0,0.0,8.7,6.75,5.3,14.51,102492.25,5.44,63.7,0.33,56.71,3.0686815239224767,Delayed
18426,137.0,0.0,1.04,0.06,-9.88,-11.29,-14.62,-4.61,96484.45,6.47,29.5,-16.05,66.36,2.783305175327627,On time
20603,1097.0,0.0,1.62,0.0,7.86,6.48,1.52,12.93,101740.25,3.16,87.2,6.34,91.15,1.7877612283178586,Delayed
36580,161.0,0.0,8.49,0.0,15.24,8.45,13.13,17.22,101378.5,4.45,76.7,14.55,95.83,2.0104830121909285,Delayed
21918,160.0,0.0,0.81,0.01,6.41,8.13,1.19,9.29,101927.25,4.77,98.2,6.16,98.15,2.225879266533568,On time
48202,647.0,0.0,2.66,0.0,10.34,4.69,6.88,14.48,98717.2,6.27,92.7,7.58,83.51,3.0253266007256343,Delayed
34231,996.0,0.0,0.92,0.0,23.14,14.81,20.06,27.55,101968.25,6.59,97.0,19.05,78.67,3.8690772715432256,Delayed
77047,475.0,0.0,0.31,0.0,12.91,8.27,10.06,18.26,101899.0,6.45,50.7,3.18,52.1,4.085807585930144,Delayed
18041,137.0,0.0,8.86,0.0,10.87,6.11,4.09,16.13,98743.82,7.56,95.0,8.67,87.36,3.3467552143628185,On time
62206,123.0,0.0,5.37,0.0,11.15,6.36,5.76,16.49,100100.37,9.41,70.0,4.87,66.63,4.340153848552935,Delayed
6355,429.0,0.0,3.73,0.0,1.89,-8.58,-0.17,5.1,101079.0,11.98,73.5,-2.82,71.53,4.7522912284114565,Delayed
46544,653.0,0.0,0.92,0.23,-4.22,-1.44,-15.04,0.24,98838.05,14.75,98.7,-5.95,89.16,7.297763742815678,Delayed
70094,336.0,0.0,0.0,0.0,18.97,12.37,14.57,23.12,102042.0,4.85,23.5,15.47,81.72,3.3237781696915105,On time
66021,102.0,0.0,0.12,0.0,6.88,2.25,3.83,11.06,98106.87,5.93,87.2,-1.22,56.87,2.7426390518361026,On time
86303,729.0,0.0,0.12,0.0,8.13,10.23,4.1,13.01,81815.1,6.71,75.7,-5.4,39.58,5.156225559816907,On time
60051,745.0,0.0,0.67,0.07,-1.51,-0.89,-3.81,1.89,98459.42,7.44,86.7,-2.56,93.01,3.6166265920849,On time
91501,748.0,0.0,1.33,0.0,20.57,16.08,16.31,25.64,100809.75,5.81,28.5,-1.21,24.62,3.8701636033203632,Delayed
72103,132.0,0.0,5.6,0.0,15.26,9.6,12.32,18.17,99454.25,12.71,81.2,13.6,89.98,4.899746279757936,On time
77503,306.0,0.0,3.21,0.0,19.39,12.88,15.94,22.78,101813.75,6.05,98.0,17.4,88.32,3.782911831463131,On time
6513,586.0,0.0,0.16,0.03,-4.81,-10.99,-7.65,-1.32,100688.5,7.75,40.7,-10.11,68.26,2.998715163375844,Delayed
22656,153.0,0.0,0.92,0.01,-0.23,-8.12,-4.9,4.2,99591.1,2.26,85.7,-3.35,80.85,1.5472374442503205,Delayed
43221,1601.0,0.0,5.58,0.0,5.23,2.28,-0.98,8.52,98706.35,9.17,84.7,-1.09,66.5,4.138708491756644,Delayed
33876,116.0,0.0,0.47,0.0,17.55,10.98,15.43,20.59,101423.0,6.54,63.5,12.7,73.88,4.206053425278308,On time
6786,295.0,0.0,3.76,0.0,4.6,4.62,3.79,5.73,99896.62,8.0,100.0,3.78,94.51,3.162261884996308,On time
29927,202.0,0.0,0.68,0.0,10.92,0.57,7.39,16.54,101162.5,8.49,13.5,1.25,52.7,3.5453740993565326,On time
33472,695.0,0.0,0.0,0.0,22.04,12.94,21.49,22.61,101931.5,5.8,32.5,19.31,84.4,4.650260651276216,Delayed
4743,301.0,0.0,0.04,0.37,-10.94,-14.59,-17.24,-4.24,98216.27,5.2,27.2,-13.22,89.05,2.281967767792941,On time
83530,355.0,0.0,2.63,0.0,0.98,-0.5,-4.2,6.78,92429.95,1.81,0.0,-7.51,54.43,1.4545949058406793,On time
36345,130.0,0.0,0.43,0.0,17.4,12.06,11.68,20.43,100579.5,9.43,98.7,16.64,95.4,3.781191724558687,On time
22973,130.0,0.0,1.12,0.09,-1.96,-5.22,-3.92,-0.08,94703.9,4.35,99.7,-2.79,94.39,2.424724477110845,On time
63010,567.0,0.0,0.44,0.0,-5.54,-10.35,-9.09,-3.2,100926.25,6.07,78.0,-15.04,51.81,2.8000063740795307,Delayed
70811,109.0,0.0,1.83,0.0,9.18,6.75,4.32,16.37,102772.0,2.84,34.2,1.73,61.39,1.8630319421674413,Delayed
55350,475.0,0.0,0.0,0.06,-6.51,-7.63,-8.83,-3.26,98726.42,5.18,15.2,-8.56,87.42,3.263039866941911,On time
90211,1242.0,0.0,0.56,0.0,17.87,8.86,17.17,19.36,100733.0,1.23,83.2,6.02,47.92,0.9611202841996788,Delayed
75240,1033.0,0.0,5.49,0.0,13.2,7.55,7.78,18.26,100497.5,6.33,0.0,2.48,48.72,3.7164689640606303,Delayed
95965,362.0,0.0,0.72,0.0,10.1,4.0,5.65,15.2,99683.7,1.86,77.5,4.95,70.77,1.3736557240914078,On time
91208,1099.0,0.0,3.29,0.0,16.23,9.41,15.26,18.3,100208.75,5.18,98.7,11.86,75.71,3.2835929035478166,Delayed
73139,173.0,0.0,0.64,0.0,16.0,11.37,10.65,20.57,96174.37,11.14,55.2,7.02,59.2,6.141455368887482,On time
39232,192.0,0.0,3.86,0.0,17.13,11.33,14.07,21.53,100281.75,5.16,100.0,16.26,94.78,2.0430587189308613,On time
6471,218.0,0.0,2.03,0.01,-2.7,-6.55,-7.71,2.47,99839.97,5.01,0.0,-10.36,58.67,2.620889862539696,Delayed
91745,1533.0,0.0,0.89,0.0,14.05,3.44,12.43,15.69,99892.65,7.7,59.5,6.01,59.91,4.916846713450841,Delayed
32024,610.0,0.0,1.51,0.0,19.62,12.47,15.64,25.41,101333.5,7.29,2.2,17.15,87.11,2.8853866998242133,Delayed
21014,1740.0,0.0,1.93,0.0,14.89,9.51,10.96,18.38,99803.4,7.26,98.7,12.8,88.1,3.068583870922988,Delayed
23150,344.0,0.0,6.88,0.0,9.77,8.73,1.82,15.11,101894.5,10.09,84.7,6.57,81.03,3.5390631150779086,On time
80521,764.0,0.0,0.0,0.0,5.77,5.42,0.7,12.57,85050.55,5.86,69.7,-1.2,61.63,4.520989145255843,Delayed
50208,648.0,0.0,0.48,0.0,7.94,1.48,5.49,13.95,96735.15,13.32,90.0,3.68,75.38,7.657625198022879,Delayed
55330,1156.0,0.0,0.0,0.09,-14.18,-12.36,-19.26,-7.68,98418.5,7.84,25.7,-16.83,89.02,3.613310086519766,Delayed
3223,104.0,0.0,0.04,0.36,-11.14,-13.99,-17.42,-7.17,94593.77,1.99,98.2,-12.65,94.58,1.2941498699368088,On time
61020,111.0,0.0,0.24,0.08,-15.53,-10.73,-20.26,-11.77,99936.72,6.99,47.0,-19.12,83.77,3.6675404965547287,On time
79336,227.0,0.0,0.0,0.0,7.11,5.55,3.55,11.82,89798.1,4.44,97.0,-11.08,27.22,3.5765001673958503,On time
18902,1010.0,0.0,3.08,0.0,0.01,-3.46,-4.9,7.45,99852.55,4.75,19.2,-5.71,68.32,2.9558297670770264,Delayed
80651,163.0,0.0,0.0,0.0,0.32,5.39,-4.36,9.44,84573.72,1.53,2.7,-15.28,31.77,1.1668807596827595,On time
33913,1284.0,0.0,0.52,0.0,22.64,13.37,18.26,27.73,101790.75,2.69,83.2,17.55,74.6,1.9884427075543496,Delayed
17847,416.0,0.0,0.87,0.03,-3.27,-2.15,-8.62,0.08,98506.62,3.72,97.2,-5.33,87.03,2.0604911645058057,On time
37312,1083.0,0.0,4.56,0.0,1.0,-7.29,-1.67,5.65,98655.62,2.98,39.2,-4.57,68.44,1.9981582015241408,Delayed
89107,776.0,0.0,0.0,0.0,12.85,7.1,8.93,16.47,92786.55,11.31,76.7,-1.85,36.0,7.886134891925964,Delayed
13624,117.0,0.0,0.0,0.12,-5.83,-7.98,-9.32,-0.02,100701.25,6.55,28.7,-8.07,85.94,3.875254551243633,Delayed
8318,318.0,0.0,1.89,0.0,4.33,-3.17,-0.85,10.76,101067.75,3.54,62.0,-1.59,67.82,2.249314711679228,On time
37886,189.0,0.0,6.48,0.0,17.74,11.75,13.69,24.22,98771.75,6.73,91.2,13.51,78.29,3.0031375571050867,On time
30683,154.0,0.0,2.36,0.0,7.61,3.42,-0.59,16.35,99128.25,7.65,0.0,-0.7,58.15,3.254879207105588,On time
96002,1749.0,0.0,0.72,0.0,10.26,3.0,7.64,13.58,98218.32,1.68,75.7,7.24,81.86,1.2392401090551706,Delayed
73717,167.0,0.0,0.0,0.0,-0.81,1.81,-6.74,6.55,98265.17,5.45,3.7,-4.7,77.13,3.413361060725438,On time
73173,144.0,0.0,0.28,0.0,6.23,6.58,-0.3,12.98,98281.72,9.39,0.0,-1.95,56.59,4.836959920794344,On time
93933,769.0,0.0,0.0,0.0,10.22,-2.5,9.58,11.07,101549.0,11.55,45.5,3.97,66.07,9.724320648672832,On time
48825,174.0,0.0,3.08,0.0,0.58,-7.05,-4.21,7.3,97984.15,13.16,80.0,-3.1,76.51,7.304814269424548,On time
45801,443.0,0.0,0.89,0.01,-1.37,-10.68,-3.76,1.38,98856.12,8.65,62.5,-4.82,78.01,4.771462936849539,Delayed
29730,1014.0,0.0,0.35,0.0,2.15,-3.33,-2.35,7.13,100681.0,5.43,15.0,-7.43,51.22,2.4772435171143723,Delayed
21220,1233.0,0.0,4.98,0.0,8.66,-0.55,5.25,13.55,100869.5,8.1,21.0,0.87,59.17,3.746938346536104,Delayed
6883,569.0,0.0,0.0,0.0,6.3,3.05,-1.04,14.05,100757.0,7.99,69.0,2.02,74.55,5.184400733177692,On time
64050,425.0,0.0,0.36,0.0,1.23,4.18,-1.48,5.33,98699.02,2.27,17.0,-3.1,73.8,1.3561798627009578,Delayed
37174,1755.0,0.0,4.77,0.0,7.4,4.27,3.38,17.56,99391.37,9.72,100.0,5.52,87.97,4.861775857274342,Delayed
56058,253.0,0.0,0.08,0.17,-3.24,-7.16,-5.49,0.2,97264.9,16.28,100.0,-4.79,89.65,9.5593230052941,Delayed
95815,530.0,0.0,0.44,0.0,12.77,11.8,8.71,18.01,101718.75,5.93,56.7,4.05,56.82,3.2468165993531897,Delayed
72176,138.0,0.0,2.95,0.0,9.41,5.9,4.37,12.91,101376.25,9.31,71.0,5.12,75.76,3.5571137094875662,Delayed
10460,772.0,0.0,2.06,0.0,2.3,-6.57,0.05,5.31,101080.0,5.17,94.2,-3.47,66.4,2.652514559833374,Delayed
86325,517.0,0.0,0.0,0.0,9.91,11.75,5.82,16.2,86768.27,2.09,84.7,-4.3,37.35,1.6453438755958587,On time
33708,740.0,0.0,0.0,0.0,20.76,14.41,19.6,21.35,101845.5,8.99,34.2,17.45,81.38,6.6662077268842745,On time
33327,2224.0,0.0,0.16,0.0,16.85,9.19,13.37,20.74,102368.5,9.2,93.0,11.19,69.38,5.37367590841312,Delayed
43056,379.0,0.0,1.24,0.01,0.16,2.56,-3.16,4.76,98185.7,4.26,99.0,-0.43,95.94,2.5467813083132795,Delayed
76541,133.0,0.0,0.0,0.0,3.88,3.37,0.97,8.62,101140.25,8.07,2.2,-5.91,49.35,4.618107804651558,On time
92571,1026.0,0.0,0.08,0.0,4.18,0.97,-1.44,9.05,90113.72,3.42,3.0,-2.49,64.4,2.7684401581268774,Delayed
77303,390.0,0.0,1.69,0.0,3.92,2.7,0.4,9.86,102211.0,8.67,0.0,-5.16,52.6,3.8829845066288593,Delayed
64085,213.0,0.0,0.16,0.0,6.86,-0.04,0.14,12.7,98753.1,3.85,16.7,1.05,68.74,2.2240938811363846,Delayed
84056,137.0,0.0,0.96,0.0,5.68,6.76,1.59,8.75,86183.37,2.74,30.0,-3.66,52.18,2.318863003445969,On time
17401,168.0,0.0,4.79,0.01,-0.15,-4.04,-3.13,3.36,100666.5,5.65,90.0,-5.4,72.45,3.0860422788828603,Delayed
70426,162.0,0.0,0.53,0.0,-0.6,1.41,-4.21,6.58,101573.5,3.23,31.7,-9.83,51.57,2.002525871647221,On time
12019,868.0,0.0,1.03,0.0,14.1,9.87,7.39,21.88,99577.92,9.24,94.7,10.06,77.94,3.566961263916052,On time
35903,134.0,0.0,1.07,0.0,9.34,7.94,5.47,11.81,99908.57,6.88,97.0,8.66,95.61,2.4097245900775666,Delayed
71457,547.0,0.0,4.08,0.0,13.91,6.8,5.89,21.08,101374.25,5.55,41.0,7.05,65.69,2.6268619357830434,Delayed
7405,938.0,0.0,3.27,0.0,-1.5,-6.39,-3.86,3.16,98091.87,9.35,61.7,-7.37,64.87,4.0886828123987815,On time
28273,927.0,0.0,1.12,0.0,12.18,4.3,8.78,17.57,99271.57,6.29,23.5,4.29,59.87,3.0970988120252683,Delayed
2145,1452.0,0.0,1.67,0.01,5.7,7.88,1.45,7.82,102082.0,14.64,88.0,4.93,94.67,4.261408158140658,Delayed
82637,158.0,0.0,0.0,0.02,-3.39,-1.0,-8.8,1.11,83246.27,3.09,6.7,-9.58,62.92,2.32047337117653,On time
76058,311.0,0.0,0.28,0.0,20.7,14.3,15.15,29.2,97513.07,12.33,64.5,11.43,59.16,6.727298930416348,On time
74008,945.0,0.0,2.53,0.0,13.13,4.15,8.91,17.49,98543.55,14.15,15.5,-3.19,32.63,6.6092629967920455,Delayed
3275,364.0,0.0,0.51,0.0,17.12,11.07,13.83,22.47,100497.75,12.76,77.2,13.33,79.24,4.587436920164159,On time
85373,586.0,0.0,0.0,0.0,18.76,14.69,11.87,25.53,96143.25,2.41,0.0,-8.26,15.91,1.9705818211116448,Delayed
46324,377.0,0.0,9.99,0.0,1.55,0.14,-0.18,4.81,100835.75,5.87,0.0,-6.86,55.71,2.7982644152759213,Delayed
73107,635.0,0.0,0.84,0.0,9.89,5.93,5.39,15.98,97496.57,5.41,25.5,6.17,78.53,3.8035924179767706,Delayed
